search,non_terminals,derivation_rules,time,programs,queue,bank,seed
beap_search,4,11,52.776617588,4310000,6,8620965,3
beap_search,4,11,52.886009057,4320000,6,8640180,3
beap_search,4,11,52.997721759,4330000,6,8660096,3
beap_search,4,11,53.109547293,4340000,6,8680085,3
beap_search,4,11,53.228468405,4350000,6,8702728,3
beap_search,4,11,53.334867861,4360000,6,8720518,3
beap_search,4,11,53.449207639,4370000,6,8741757,3
beap_search,4,11,53.559759345,4380000,6,8761255,3
beap_search,4,11,53.669730279,4390000,6,8780120,3
beap_search,4,11,53.781438042,4400000,6,8800388,3
beap_search,4,11,53.89643555,4410000,6,8821343,3
beap_search,4,11,54.004789225,4420000,6,8840205,3
beap_search,4,11,54.116974652,4430000,6,8860616,3
beap_search,4,11,54.22788544,4440000,6,8880733,3
beap_search,4,11,54.340540535,4450000,6,8901025,3
beap_search,4,11,54.454967569,4460000,6,8922280,3
beap_search,4,11,54.566757824,4470000,6,8942165,3
beap_search,4,11,54.67629076,4480000,6,8961545,3
beap_search,4,11,54.785185906,4490000,6,8980058,3
beap_search,4,11,54.89704098,4500000,6,9000086,3
beap_search,4,11,55.011607284,4510000,6,9020046,3
beap_search,4,11,55.126656101,4520000,6,9040518,3
beap_search,4,11,55.238912303,4530000,6,9060031,3
beap_search,4,11,55.353407294,4540000,6,9081376,3
beap_search,4,11,55.464020555,4550000,6,9100028,3
beap_search,4,11,55.577943974,4560000,6,9120037,3
beap_search,4,11,55.692684834,4570000,6,9141046,3
beap_search,4,11,55.803424283,4580000,6,9160238,3
beap_search,4,11,55.91690766,4590000,6,9180027,3
beap_search,4,11,56.032414662,4600000,6,9200908,3
beap_search,4,11,56.144902937,4610000,6,9220178,3
beap_search,4,11,56.259794011,4620000,6,9241736,3
beap_search,4,11,56.368854648,4630000,6,9260773,3
beap_search,4,11,56.482925031,4640000,6,9281836,3
beap_search,4,11,56.594782495,4650000,6,9301802,3
beap_search,4,11,56.704001089,4660000,6,9320553,3
beap_search,4,11,56.817909474,4670000,6,9341665,3
beap_search,4,11,56.927293806,4680000,6,9360187,3
beap_search,4,11,57.040901915,4690000,6,9380495,3
beap_search,4,11,57.153253496,4700000,6,9400110,3
beap_search,4,11,57.26914329,4710000,6,9421791,3
beap_search,4,11,57.378566434,4720000,6,9440118,3
beap_search,4,11,57.491982408,4730000,6,9460479,3
beap_search,4,11,57.604034764,4740000,6,9480335,3
beap_search,4,11,57.718136019,4750000,6,9500133,3
beap_search,4,11,57.83137448,4760000,6,9520738,3
beap_search,4,11,57.943918591,4770000,6,9540938,3
beap_search,4,11,58.056245945,4780000,6,9561258,3
beap_search,4,11,58.165981166,4790000,6,9580276,3
beap_search,4,11,58.277659403,4800000,6,9600082,3
beap_search,4,11,58.394674136,4810000,6,9622491,3
