solved,solution,programs,time,program_probability
False,,1151,300.08297792007215,3.2522110638490356e+35
False,,293147,300.2474763789214,1.1457843722274971e+45
False,,592477,300.2803510830272,3.724000676014072e+32
False,,5685,300.30888834293,3.088263394287749e+24
False,,771903,300.00004424806684,1.7659709835624843e+24
False,(str2int var0),4,0.0019291711505502462,144900.0
False,(concat (at (concat   var0) 1) (concat . (concat   var1))),49645,125.74696685420349,1.1421759766708224e+23
False,,432409,300.369792021811,8.20226659343729e+31
False,(contains var0 var2),4,0.07291739387437701,74807766.0
False,,859237,300.12431098893285,1.8838754844198914e+23
False,,614377,300.00004764902405,8.027725164286112e+30
False,,2282,300.0136907850392,1.023514670304e+16
False,,559444,305.13502041599713,4.075812865990656e+21
False,,454959,300.1419739960693,2.7211947023794176e+18
False,,1286532,335.42927312501706,2.614382478121683e+24
False,(concat var1 (concat   var0)),36,0.0025974209420382977,11337408000.0
False,(concat var0 (concat   var1)),27,0.001476517878472805,14276736000.0
False,,487863,300.0191665980965,9.319147389335806e+40
False,(substr (concat var0 var0) (* 2 4) (len var0)),56157,62.533186407061294,5.95701423131808e+20
False,,131308,371.43327403091826,5.009959563703272e+21
False,,307740,300.70790807600133,3.672551040514804e+41
False,,1349,301.75020337011665,2.369154036193983e+23
False,,52399,300.0009378059767,6.822793321457703e+25
False,,173659,300.1939092131797,1.9164752989648317e+30
False,,1032429,300.4158354739193,9.424727817763357e+26
False,,164304,300.763771309983,2.4879371937477406e+40
False,,1244479,300.27748945495114,5.409268865272627e+18
False,,55897,300.0008428839501,6.822793321457703e+25
False,(concat var0 (concat   var1)),20,0.001956988824531436,11337408000.0
False,,465530,303.03128092410043,5.140964578165943e+35
False,,410516,300.0734990029596,8.20226659343729e+31
False,,57529,300.0008482260164,6.822793321457703e+25
False,(at (concat   var0) var1),47,0.017260248074308038,168926628000.0
False,(substr (concat   (concat var0 var0)) var1 (len (concat var0  ))),160223,123.42352743307129,2.6536012532299565e+24
False,(substr (concat   var0) 5 (* 2 4)),8559,7.012722002808005,1.296910314816e+18
False,,437569,303.8029532409273,1.1375256691597522e+23
False,,455167,300.99546848400496,3.1612334138664995e+30
False,(len var0),4,0.002501258160918951,156170.0
False,(substr (concat   var0) 1 (indexof (concat   var0)   1)),255696,255.48321386799216,3.7775140392607274e+25
False,,398701,328.189203285845,3.126287728327012e+26
False,,54568,300.00073111918755,6.822793321457703e+25
False,"(concat var0 (concat , (concat   var1)))",253,0.029488298809155822,116498165760000.0
False,(concat var1 (concat   var0)),36,0.002516716020181775,11337408000.0
False,,1311462,303.12996623502113,1.0211609800613483e+21
False,(concat (at (concat   var0) 1) (concat . (concat   var1))),49407,14.94511526892893,1.1421759766708224e+23
False,,1663036,300.00001389789395,2.904125291050476e+21
False,(substr (concat   var0) 1 4),2995,25.25584847596474,165845308800000.0
False,(concat ( (replace var0 - (concat )  ))),420941,280.58541734400205,2.7211947023794176e+18
False,,579312,300.0000296719372,1.1192821532229246e+28
False,(concat (at (concat   var0) 1) (concat . (concat   var1))),49645,117.65645654196851,1.1421759766708224e+23
False,(contains (concat blue (concat orange (concat yellow pink))) var0),71,192.1514467119705,7.460391321706955e+19
False,,831487,300.0266848639585,4.317387833771638e+31
False,,1440514,319.94612951087765,3.849275365039872e+19
False,,501077,301.1895793089643,5.561606378843245e+31
False,,1259482,300.0000246139243,5.409268865272627e+18
False,,428273,302.1468803640455,7.25463044627328e+21
False,,1105891,302.4061225601472,1.4343528959568542e+21
False,,1560305,302.29862762917764,4.721266145317351e+28
False,,445900,300.38863070099615,8.20226659343729e+31
False,,1737655,338.800493553048,1.152603774399675e+23
False,,602844,300.0001587111037,2.0834689491504e+19
False,,426540,303.8026812460739,1.0012233521320633e+22
False,,62797,307.8149444910232,1.226976086920088e+25
False,,448232,303.2723106050398,7.25463044627328e+21
False,,244,318.8441030778922,2.8289511667702493e+24
False,,296684,300.0299308351241,3.672551040514804e+41
False,,593318,320.06209397595376,2.2048672448096355e+23
False,,398701,318.93798555782996,3.126287728327012e+26
False,,680763,301.9537337310612,8.424384087712972e+32
False,,455744,302.21475079189986,3.96533468777851e+21
False,,292773,301.42346130288206,1.6558403584005013e+41
False,(substr (concat   var0) 1 4),2995,1.7807999530341476,165845308800000.0
False,,902109,301.45254777697846,1.9801599471947636e+23
False,,575497,302.4540966700297,4.888346732078396e+27
False,(concat var0 (concat /n (concat var1 (concat /n var2)))),3345,0.3633423368446529,1.4835601111660093e+18
False,,1007679,300.1601463658735,1.883473624541481e+33
False,,749101,300.1586663099006,6.178611380494922e+29
False,,1361848,300.9716936110053,2.020280294593547e+28
