solved,solution,programs,time,program_probability
False,(str2int (substr (concat   var0) 1 (+ 1 (firstindexof var0  )))),3546,73.85190281795803,110761.90253432037
False,,311592,300.0211261800723,64616.17251258041
False,,710174,300.00085756508633,139425.09919944176
False,(% (+ 2 (len (concat var0 var1))) (+ 1 3)),4324,5.514163558022119,2268.6085535455286
False,,450715,306.82581404794473,4628.932290495819
False,(str2int var0),8,0.0010368820512667298,15.323224469273152
False,,21355,300.05809765995946,426.2755888910701
False,,556799,300.00004778499715,92902.60135552924
False,(contains var0 var2),4,0.0012051200028508902,6.311485979279507
False,,468122,300.01812896097545,10786.892432995006
False,,296461,300.08202402398456,27284.178198011745
False,(len (replace (replace var0 (replace var0 var1 ) ) var0 (concat var1 var1))),4205,9.517872675089166,2137.8748713993023
False,,261531,318.07169014099054,8230.94375060712
False,,291271,300.80108223704156,288.78030796224
False,,1006294,300.00153292599134,26566.460253917907
False,(concat var1 (concat   var0)),31,0.021335083059966564,190.04181791578338
False,(concat var0 (concat   var1)),28,0.010376663994975388,238.68449237394336
False,,266962,301.07173105701804,30077.939556771467
False,(substr (concat var0 var0) (+ 5 3) (len var0)),2041,3.813965313951485,9723.785399687851
False,,16468,360.22042630496435,51064.549130254025
False,(replace (replace var0 (concat    ) ) (concat    )  ),1263,0.4343840000219643,1262.8783761541897
False,(+ 1 (% (+ -1 (len var0)) (firstindexof var0 /n))),918,1.0945229439530522,2231.658865887212
False,,31544,310.511592538096,576.0127806526968
False,(replace var0 (substr (concat   var0) 1 (+ -1 (+ -1 (+ -1 (len var0))))) ),207730,213.588879826013,9185.151798960056
False,,943432,302.3882333249785,16747.65573116455
False,,270795,300.1911623990163,73.20861073761876
False,,402788,310.8489876789972,1186.7204414009389
False,(concat ( (replace var0 - (concat )  ))),1270,13.559732853900641,1148.9381870132077
False,(concat var0 (concat   var1)),29,0.020680485060438514,190.0418179157834
False,,424401,300.00331962900236,4081.591982513851
False,,254649,300.0933020650409,138702.27391700438
False,,31544,307.83510385709815,576.0127806526968
False,(at (concat   var0) var1),68,0.044514023000374436,573.2945963562847
False,(replace var0 (substr (concat   var0) 1 var1) ),893,1.0492550970520824,4521.614850691227
False,(substr var0 4 (+ 5 2)),120,0.1376697700470686,297.25695177849843
False,,287468,300.19615024595987,288.78030796224
False,(substr var0 1 (firstindexof var0  )),14340,10.700036071008071,3617.3853585718402
False,(len var0),8,0.0009866630425676703,15.61997620142898
False,(substr (concat   var0) 1 (+ 1 (firstindexof var0  ))),9108,5.493686861009337,16643.92771815989
False,,230106,300.10004254896194,945.0063380396647
False,(substr var0 1 (firstindexof var0  )),14340,141.3620593699161,3617.3853585718402
False,"(concat (concat var0 ,) (concat   var1))",1348,0.5926819819724187,2511.282575320986
False,(concat var1 (concat   var0)),31,0.02103972202166915,190.04181791578338
False,,928632,300.11031067802105,2185.742129923307
False,,100408,300.0000499789603,163868.20364540044
False,(replace (replace (replace var0 LDS Leads) DRS Direct Response) BRD Branding),103525,37.51552931999322,364.0318205361856
False,(substr (concat   var0) 1 4),167,1.483411067049019,2195.4653811977037
False,(concat ( (replace var0 - (concat )  ))),1270,1.061744219972752,1148.9381870132077
False,,292246,300.0000313880155,95659.24138534992
False,,23730,300.49347211094573,5583.624667965144
False,(contains (concat blue (concat orange (concat pink yellow))) var0),72,43.30625859298743,13526.843204104707
False,,707457,300.68537925893907,31359.20218040864
False,,915587,301.242922863923,3765.2890091585914
False,,264571,300.0276129809208,29072.63780401034
False,,402788,314.89733412105124,1186.7204414009389
False,(substr var0 (+ -1 (+ -1 (+ -1 (firstindexof var0 >)))) (firstindexof var0 >)),34526,93.38887419097591,16339.877569900653
False,,420263,300.3810590150533,4477.947462515932
False,,188204,301.3537789899856,1833.2280784499658
False,(substr (concat   var0) 1 (+ 1 (firstindexof var0 .))),205668,105.17049672803842,21454.260133188873
False,,1779024,300.0000292879995,451.39403129572213
False,,143039,300.24750265898183,696.6350775055785
False,(replace (replace var0   -)   -),76,0.012748838984407485,24.433866769192495
False,(substr (concat   var0) 1 (+ 1 (firstindexof var0  ))),11451,67.07295098004397,9832.892459379875
False,,496322,300.02733479090966,92902.60135552926
False,,660,322.1856057489058,336608.67797359667
False,(substr (concat var0 var0) (+ 1 (firstindexof var0  )) (len var0)),43620,36.318645569030195,73789.06775497815
False,,357466,300.22072447894607,87028.61450762844
False,,250117,301.0434798169881,945.0068614829042
False,,465709,300.2118305990007,204880.1371184182
False,,329431,300.00003071699757,19574.29425186662
False,(substr (concat   var0) 1 (- (len var0) 2)),6995,19.1601346739335,137847.9133354192
False,(substr (concat   var0) 1 4),167,0.14880372199695557,2195.4655621376623
False,(substr (concat _ var1) 1 (+ 1 (firstindexof var1 _))),173558,166.38221286202315,37172.482872560635
False,(replace (replace var0 - .) - .),375,0.13281074399128556,42.76321914995078
False,(concat var0 (concat (concat (concat /n var1) /n) var2)),12960,10.109996806946583,41270.19843797246
False,,491577,301.00753041903954,42943.82385716253
False,,773603,300.0282257969957,92902.60135552927
False,,1174843,300.00001482793596,2207.219940738435
False,,23683,300.09779281402007,7606.611494629704
False,,24980,300.271250354941,6984.613199915407
False,(+ (+ -1 -1) (+ -1 (len var1))),72,0.018726252019405365,8.317207607999132
False,,315252,301.5967744139489,19574.29425186661
False,,660083,300.0648331659613,28763.716958752237
False,,137684,300.0810169050237,696.6350775055785
False,,138441,300.1024332520319,73525.75249787816
False,,329824,300.0000238469802,19574.29425186662
False,,63023,300.3844294360606,112321.570799991
False,(concat var1 (concat   var0)),31,0.10299593210220337,190.04181791578338
False,(substr (concat var0 var0) var1 (len var0)),645,0.48928215203341097,6825.882202708835
False,(concat var1 (concat   var0)),31,0.10547229705844074,190.04181791578338
False,(contains var0 var1),2,0.00046023004688322544,4.467206137499755
False,,1423241,308.5157255779486,1543.2956185856024
False,(concat ( (replace var0 - (concat )  ))),1270,13.015753707033582,1148.9381870132077
False,,750273,300.1444804769708,6029.008043078335
False,,547385,300.30062300898135,1959.784406010597
False,,260527,304.84577689203434,945.0068614829041
False,,394988,301.7422077129595,138702.27391700444
False,(replace (replace var0 - .) - .),375,1.9807679730001837,42.76321914995078
False,(substr (concat   (concat var0 var0)) 1 var1),860,0.8999551390297711,16580.791394852607
False,(+ var2 (+ var2 (+ var2 (+ var2 -1)))),75,0.010690788039937615,0.7439806166130812
False,(contains var0 var1),2,0.00043200806248933077,4.467206137499755
False,(substr var0 4 (+ 5 2)),120,1.0997077759820968,297.25692727997694
False,,52108,300.0015220560599,9159.072351877654
False,(contains var0 (replace var0 overhead boo)),14,0.015862514963373542,16.415288278187784
False,,313737,300.11444215802476,486.9202660994244
False,(concat ( (replace var0 - (concat )  ))),1270,1.0012892519589514,1148.9381870132077
