solved,solution,programs,time,program_probability
False,,490,302.1201869939687,8566.661502756098
False,,5517,304.144199309987,5249.198340464506
False,,212406,302.5840076470049,27528.00331082932
False,,2438,306.7579374249326,1256.1141144073304
False,,147272,300.0197408939712,543.6315998054374
False,(str2int var0),4,0.000605893088504672,9.27528130162521
False,,30447,301.8515263859881,326.64637693084444
False,,7276,308.26145800901577,75834.28204141792
False,(> (indexof var0 var2 1) -1),6,0.0051553359953686595,0.1774160698741455
False,,253996,300.0089041390456,2690.4665602767527
False,,10737,301.89689595310483,1201.6468356278258
False,(indexof var0 (at var0 (indexof (concat var1 (upper var0)) (upper var1) 0)) 0),570,27.17072828602977,294.09801656226244
False,,48371,301.9590099840425,5976.816996147692
False,,61107,300.2738189500524,10794.078051290146
False,,36309,300.41006598307285,172639.63796853344
False,(concat var1 (concat   var0)),192,0.12894281395711005,502.5709121894435
False,(concat var0 (concat   var1)),122,0.11296991899143904,631.2078276950875
False,,4533,304.4460951979272,75834.28204141792
False,,9080,312.8084904800635,17757.851140101728
False,,25411,300.7614879410248,2028.3068068515292
False,,6527,301.2292632650351,28516.66201787806
False,,314,301.32950365601573,3079.162204612043
False,,23343,300.58124985999893,30553.110974236497
False,,5161,303.7455589020392,6632.358529111271
False,,75523,307.4516835989198,219597.37113030686
False,,5824,300.9370824729558,1737.8531276396482
False,,279990,300.3640252369223,1493.1925176029208
False,,20815,302.1242584269494,4001.000210659015
False,(concat var0 (concat   var1)),191,0.12267662293743342,502.57091218944345
False,,21639,300.31923698005266,12181.983635749619
False,,2897,304.26862835593056,8138.760038487543
False,,23441,300.0149848520523,30553.12710672326
False,(at (concat   var0) var1),31,0.01369238703045994,82.77641801839978
False,,9187,305.2531803920865,15833.782690524362
False,(substr var0 4 (indexof var0 (at var0 3) 5)),363,0.849034821963869,661.6973587762861
False,,13089,314.0746157069225,2003.180981005582
False,(substr var0 1 (indexof var0   2)),270,0.22718845901545137,300.84832377406076
False,(len var0),7,0.007594377035275102,26.521725467990628
False,(substr (concat   var0) 1 (indexof (concat   var0)   1)),3886,139.29075741302222,35175.37114042041
False,,146930,300.02323111495934,740.1309623009533
False,(substr var0 1 (indexof var0   2)),274,2.4724523730110377,300.84832377406076
False,"(concat var0 (concat (concat ,  ) var1))",6472,16.27970924298279,10799.852953338357
False,(concat var1 (concat   var0)),192,0.12655466597061604,502.5709121894435
False,(substr (concat   var0) 1 (indexof var0 Inc 1)),8433,11.91905806097202,4359.985052024868
False,,23138,304.4234313630732,26785.737995728647
False,,291602,300.000009624986,120241.31782495117
False,(substr (concat   var0) 1 4),204,1.9156111519550905,1655.5910510409046
False,(concat ( (replace var0 - (concat )  ))),13074,59.10771653999109,77953.3670405465
False,,17949,300.01121554197744,7305.3899998925635
False,,30208,300.02278117998503,6206.2472511484875
False,(> (indexof yellow (at var0 (indexof var0  (indexof var0 pink 0))) 1) -1),111,18.191720971954055,2.761715569386093
False,,61573,300.6719709240133,69039.50431797402
