solved,solution,programs,time,program_probability
False,,14,348.44247168896254,6.52497310013316e-09
False,,113,301.01471988891717,3.35197178032196e-09
False,,323,389.8145033819601,1.4269781544555521e-09
False,,109,356.702442088048,5.024681267829358e-09
False,,721,336.12216654396616,4.1457852453843964e-09
False,(str2int var0),5,0.4068194740684703,9.12170267094907e-06
False,,139,376.1631016419269,2.105537893378698e-08
False,,127,392.2065875689732,2.442149002622289e-09
False,,4,569.2863422950031,1.917391360577226e-26
False,,1747,315.2246282900451,4.678973096397106e-09
False,,239,301.2064823220717,3.382466736487235e-09
False,,130,313.32091832498554,7.537017784068039e-09
False,,191,346.6777434760006,4.030599046802762e-09
False,,183,372.6485885209404,3.886325927923783e-09
False,,149,338.26617514307145,2.45850972724984e-09
False,(concat var1 (concat   var0)),126,49.16715287405532,2.705969330221585e-08
False,(concat (concat var0  ) var1),62,51.249671900994144,1.3529846651107927e-08
False,,111,336.4832434920827,2.4421478381151773e-09
False,,58,990.1305494401604,1.1173239785353408e-09
False,,165,364.7468791131396,1.7178765288073896e-08
False,,228,375.5620953289326,1.7703037532055953e-09
False,,23,335.2424650560133,4.4521008027610005e-09
False,,76,533.8836777769029,2.2831717908670864e-08
False,,81,379.79975355183706,1.7450652824042696e-09
False,,274,314.4771615008358,1.7117107300986043e-09
False,,75,323.7996887350455,2.588679361859396e-09
False,,6463,317.50117220403627,3.497787863841289e-09
False,,54,537.5647111670114,2.2831717908670864e-08
False,(concat (concat var0  ) var1),126,42.34664793801494,2.705971910836267e-08
False,,235,322.0454208930023,3.3824699622604257e-09
False,,86,351.80246286909096,2.315752848659807e-09
False,,76,538.7133734030649,2.2831717908670864e-08
False,(at (concat   var0) var1),51,8.57152053504251,1.119363135616923e-07
False,,135,334.8955567239318,2.443969467012563e-09
False,,58,968.3838055508677,1.1173239785353408e-09
False,,179,308.0302630199585,3.886325927923783e-09
False,(substr var0 1 (firstindexof var0  )),69,16.959839866962284,6.740768552292222e-08
False,(len var0),6,0.4794895991217345,6.827762239403301e-06
False,,162,305.17621995322406,2.2156890731597162e-09
False,,1354,302.2153310230933,8.333122830852778e-09
False,(substr var0 1 (firstindexof var0  )),69,182.83718113508075,6.740768552292222e-08
False,,584,312.5963524079416,3.5502094400465002e-09
False,(concat (concat var1  ) var0),121,41.11210459982976,2.7059719108362674e-08
False,,726,354.39251243905164,1.9111998180463787e-09
False,,468,303.04531292407773,3.5502094400465002e-09
False,,1098,309.13325135596097,1.996995851781705e-09
False,,47,887.8192362980917,1.4062144777064072e-08
False,,150,312.54926184308715,3.490140873536265e-09
False,,267,316.67149263597094,2.443969467012563e-09
False,,141,371.72718301811256,1.7178765288073896e-08
False,,6,739.2486222421285,4.7934784014430655e-26
False,,461,312.8433194719255,1.996995851781705e-09
False,,478,319.152843947988,1.994364311474366e-09
False,,132,337.2774499969091,2.315756161373199e-09
False,,6641,300.04043051297776,3.4319639387202668e-09
False,,143,396.82969444291666,1.9121723201311987e-09
False,,1712,335.93295304710045,2.896562198469722e-09
False,,347,417.15544922696427,1.331323911194974e-09
False,,129,319.08867637393996,2.442149002622289e-09
False,,597,346.29972426290624,1.560769028688195e-09
False,,12688,304.34054952301085,7.108827409576585e-09
False,,63,342.0454963420052,1.5511706910855977e-09
False,,79,313.10560932103544,2.2814688200059358e-08
False,,204,410.5560600880999,1.9121723201311987e-09
False,,20,316.30028239497915,4.93273771928492e-09
False,,180,369.89811821607873,1.7450652824042696e-09
False,,136,319.3103140068706,2.443971910984474e-09
False,,1467,335.3739565240685,7.239442748440129e-09
False,,180,327.6276700568851,1.60930317212856e-09
False,,184,314.0797557369806,3.4901408735362646e-09
False,,218,309.8549869940616,4.597459977576845e-09
False,,58,938.9462090530433,1.1173239785353408e-09
False,,265,569.4832696639933,1.1331363198207576e-09
False,,201,348.1641719189938,2.792112698829012e-09
False,,901,335.03335347003303,2.0152894468936876e-09
False,,293,336.2048610220663,1.5511706910855977e-09
False,,297,312.464462016942,2.0687197198472225e-09
False,,509,346.507871003123,1.551537570391531e-09
