solved,solution,programs,time,program_probability
False,,953,303.50628515996505,1.9773661572889775e-10
False,,642,304.6529807539191,2.8556470535718555e-10
False,,1878,332.65667090704665,1.8889190813776075e-10
False,,93,353.7458173959749,3.4953906424490297e-09
False,,294,304.58608273102436,3.3934153482168364e-10
False,,402,308.65949074807577,1.9175863244253496e-10
False,,577,334.24777531495783,1.581886451689202e-09
False,,34,470.11723792692646,2.5069938124623844e-13
False,,489,307.2478914030362,1.513555239031129e-10
False,,1604,303.2657118139323,2.106035421883892e-10
False,,306,318.00461914995685,1.834700847566712e-10
False,,3675,388.7079226200003,3.5991608229512484e-10
False,,97,321.8730872620363,2.018073652041506e-10
False,,2001,314.5674101749901,2.993980432056953e-10
False,,1130,386.09806718397886,1.263085494774028e-10
False,,233,325.3876282760175,1.8889190813776075e-10
False,,810,310.36589637200814,1.7627815307731546e-10
False,,5755,328.5785142360255,7.758972450987101e-10
False,,98,303.49910165392794,1.5868701869736012e-10
False,,147,300.3792382350657,1.4742260938035385e-09
False,,133,326.9013357720105,2.018073652041506e-10
False,,22,338.3503179239342,2.3689655138785864e-10
False,,178,313.2007125170203,1.7627815307731546e-10
False,,302,340.7069510159781,1.888919081377608e-10
False,,1701,330.43026801000815,6.839482170781108e-10
False,,124,366.6995393410325,1.278390882950233e-10
False,,403,305.8866831129417,3.3934153482168364e-10
False,,381,375.03810441098176,2.778009073468234e-10
False,(substr (concat   var0) 1 4),210,219.92311123700347,3.393411954801488e-10
False,,611,386.84347320499364,1.4967180057580515e-10
False,,285,306.2717071779771,3.4168887197953535e-10
False,,1570,325.8400746789994,1.97733649691526e-10
False,,375,328.93698721192777,1.6841123089180442e-10
False,,371,331.2508705910295,1.638025912326588e-10
False,,643,305.80363131000195,1.7627815307731546e-10
False,,577,364.326484149904,1.5818834344831186e-09
False,,215,351.21391379705165,3.4954006428561795e-09
False,,92,362.3724647270283,1.871767733741456e-10
False,,403,309.168527257978,3.393415348216837e-10
False,,318,360.41751828603446,1.1333514488265646e-10
False,,5755,335.625797137036,7.758972450987101e-10
False,,413,302.670098605915,4.928130332881939e-10
False,,403,308.1727047120221,3.393415348216837e-10
False,,925,301.91198435996193,2.163635633983887e-10
False,(concat var1 (concat   var0)),223,50.14107486710418,1.2655148561653665e-08
False,,124,307.79747844906524,1.8946225582819993e-10
False,(concat (concat var1  ) var0),226,49.46322355698794,1.2655124423896379e-08
False,(contains var0 var1),4,0.006794734043069184,2.713185712760943e-06
False,,1247,583.6256983670173,1.0197295982007284e-10
False,,130,339.29769682104234,3.4954006428561795e-09
False,,196,340.7584552910412,1.5868701869736012e-10
False,,387,400.57844130997546,1.4773253311160135e-10
False,,1701,326.32820755103603,6.839469125516582e-10
False,,203,337.76087730994914,1.7627815307731546e-10
False,,154,345.8169086659327,3.4953906424490297e-09
False,,387,360.878551761969,1.52891737297226e-10
False,(indexof var0  (* var2 -1)),78,265.1982128050877,2.5625934916727847e-10
False,(suffixof var0 var1),3,0.0011774130398407578,3.168067620835543e-05
False,,93,356.55033503391314,3.4953906424490297e-09
False,,99,511.50736205803696,1.0528725088502546e-10
