solved,solution,programs,time,program_probability
False,,36,309.6460743120406,4.674771457321496e-11
False,,364,304.03854201198556,6.554188290838421e-11
False,,1270,402.8379040439613,2.0708893408427616e-11
False,,851,329.7782459730515,3.686964935817813e-11
False,,1207,324.4442059090361,7.309587346351704e-11
False,(str2int var0),5,0.04051884403452277,5.317791140980898e-06
False,,575,323.23893325100653,5.15075495383547e-10
False,,166,344.9527470530011,5.940975822109908e-11
False,,53,373.3642270620039,3.615208059324066e-09
False,,4488,309.40252894500736,1.0046097556499045e-10
False,,666,323.3914984030416,3.9128797257393644e-11
False,,228,310.52693543198984,1.1489437935032906e-11
False,,992,484.54793882597005,1.28035778659654e-10
False,,593,302.16700223099906,2.0620992210500176e-10
False,,305,335.0135175549658,6.265360582587176e-11
False,(concat var1 (concat   var0)),371,63.41774273000192,5.150712127016413e-10
False,(concat var0 (concat   var1)),117,69.93089553900063,2.5753511514110256e-10
False,,133,302.00784546596697,4.310657207192843e-11
False,,562,517.8731794549967,2.3637004689371458e-11
False,,668,300.7190005069715,4.761399365876032e-10
False,,127,310.63079973100685,4.426535581618915e-11
False,,78,391.6900239789975,2.301250050719826e-12
False,,623,572.0451741659781,8.360925461471805e-10
False,,87,308.87264868599596,4.426535581618915e-11
False,,785,331.34954582201317,3.2102210935026935e-11
False,,88,337.0378694710089,4.426535581618915e-11
False,,12087,327.9692642610171,7.048231658389487e-11
False,,380,563.7950846350286,8.360921973022585e-10
False,(concat var0 (concat   var1)),371,65.55253625899786,5.150702302822051e-10
False,,331,305.7311138199875,6.438387536128184e-11
False,,505,300.6506968170288,4.113146161689086e-11
False,,623,559.0094678040477,8.360921973022585e-10
False,(at (concat   var0) var1),40,0.14821664401097223,5.035981523879361e-07
False,,365,319.1479325480177,4.006672199376322e-11
False,,562,522.4494483739836,2.3637004689371458e-11
False,,590,310.3849292410305,7.202005347592987e-11
False,(substr var0 1 (firstindexof var0  )),505,24.40301762300078,1.076470986863589e-09
False,(len var0),6,0.03843349503586069,5.419077027094667e-06
False,,107,317.01174726104364,4.426535581618915e-11
False,,4232,300.00154330203077,1.3418416675447494e-10
False,(substr var0 1 (firstindexof var0  )),618,192.4584348149947,1.0764699602613458e-09
False,,1530,337.98100889701163,4.872867815310531e-11
False,(concat var1 (concat   var0)),372,63.61115433194209,5.15070230282205e-10
False,,825,314.52794251200976,6.315624724191028e-11
False,,904,436.0801446780097,4.614739119307368e-11
False,,1846,324.84939791302895,6.522984568519042e-11
False,,237,884.4468186820159,8.360921973022585e-10
False,,337,301.09030421602074,2.0620992210500176e-10
False,,327,326.698009543994,5.323156915587006e-11
False,,583,341.01865336101037,4.761408447533264e-10
False,,272,312.5703010360012,3.1837095568348235e-12
False,,2242,309.78567739902064,1.5954011501529045e-12
False,,831,330.7003271660069,6.265360582587175e-11
False,,605,314.4827279369929,4.0066683783177746e-11
False,,12087,317.35853786900407,7.048211493265809e-11
False,,115,304.9033727719798,5.940975822109908e-11
False,,3492,312.71876365999924,7.485188254132686e-11
False,,521,488.0027403019485,3.3417821909222727e-11
False,,202,306.3015024859924,5.940975822109908e-11
False,,479,307.97067740699276,5.413392620735168e-11
False,,7001,300.2543349970365,3.2087967014885793e-10
False,,101,382.40795961598633,2.951023721079278e-11
False,,268,360.83343368797796,3.3122314392875067e-10
False,,240,303.71067980496446,5.940975822109908e-11
False,,46,590.4588950569741,3.49385308395521e-11
False,,105,302.3709732720163,4.426535581618915e-11
False,,198,366.7093054309953,4.310657207192843e-11
False,,4255,316.5040533459978,1.2994878318918187e-10
False,,174,353.6533366799704,3.4061717938310705e-11
False,,693,307.50720806902973,1.953354076617242e-10
False,,679,335.0515881910105,2.5615978026546358e-11
False,(substr (concat   var0) 1 4),562,268.4287956050248,2.5616001269166726e-11
False,,386,342.226352941012,4.331592155735289e-11
False,,507,392.7449528480065,1.1303879556598273e-10
False,,1143,543.6522650939878,3.341788874500022e-11
False,,586,317.30836953094695,2.929068539031449e-11
False,,363,322.9612890420249,3.9883754828732543e-11
False,,545,305.33284044096945,3.4061717938310705e-11
False,,581,308.9109880949836,5.150725481063538e-10
False,,781,663.3036094820127,8.380266904125335e-10
False,,131,557.6639919140143,3.6936428899133076e-11
False,,693,303.5781172540155,1.9533522137545167e-10
False,,371,369.05083551997086,1.9867386537057664e-11
False,,7019,300.0328695609933,3.2087967014885793e-10
False,,609,305.83392733801156,1.5870585379919835e-10
False,,693,305.852539022977,1.9533522137545167e-10
False,,394,548.3157370490371,3.254303873957708e-11
False,(concat (concat var1  ) var0),520,295.1973395459936,5.150731775461357e-10
False,,285,310.771651936986,4.767809904535234e-11
False,(concat var1 (concat   var0)),523,294.9381635080208,5.15070230282205e-10
False,,366,416.0464629509952,1.9954165769714756e-13
False,,928,406.18500292499084,4.755944293938491e-11
False,,380,570.5219819600461,8.360925461471805e-10
False,,221,332.6608735099435,3.9883754828732543e-11
False,,168,332.39451690902933,6.416260304139004e-11
False,,4226,306.02903537102975,1.341838468348726e-10
False,,161,309.53794592095073,4.310657207192843e-11
False,,439,652.869360615965,8.360921973022585e-10
False,,334,300.9675292490283,4.474923929940896e-11
False,(indexof var0  (* -1 var2)),141,3.6490214170189574,6.178885144443321e-09
False,,421,463.2581072879839,1.9327214687234334e-13
False,,237,866.9747408410767,8.360921973022585e-10
False,,93,337.8991235969588,1.3800931198296098e-11
False,,93,337.8991235969588,1.3800931198296098e-11
False,,7590,300.9857902720105,1.4780192211691286e-10
False,,337,301.03588618303183,2.0620992210500176e-10
False,,916,363.7203583599767,4.604598049121177e-11
False,,230,317.2011546640424,6.347064819034863e-10
False,,386,347.9654113940196,4.331592155735289e-11
False,,201,303.8562007059809,2.9001938123373598e-11
False,,507,393.09058635903057,1.1303868776383803e-10
False,,390,305.3683658520458,1.2438754900795862e-11
False,,581,317.33925613900647,5.150725481063538e-10
False,,268,366.05061524605844,3.3122236410337417e-10
False,,268,366.05061524605844,3.3122236410337417e-10
False,,992,472.14227474399377,1.28035778659654e-10
False,,171,301.8050138230901,4.426535581618915e-11
False,,284,303.92972827202175,5.82769149207325e-11
False,,839,328.4288768589031,3.7619202964198115e-10
False,,296,317.425708404975,3.4061717938310705e-11
False,(concat var0 (concat   var1)),371,63.70130101998802,5.150702302822051e-10
False,,443,304.7947262490634,8.049548810908467e-10
False,(substr var0 1 (firstindexof var0  )),615,187.95619660697412,1.0764735533734797e-09
False,,203,387.62886330101173,9.783236424067923e-12
False,,203,387.62886330101173,9.783236424067923e-12
False,,452,300.68274718604516,7.331908341511171e-10
False,,339,371.80300782294944,5.323156915587006e-11
False,,230,312.7891474199714,6.347052902137918e-10
False,,339,370.6566471790429,5.323156915587006e-11
False,,207,331.4381195770111,2.4877509801591724e-11
False,,35,568.6566923799692,3.446831380509873e-11
False,,623,554.1092726989882,8.360921973022585e-10
False,,4255,318.86766789492685,1.2994847336750876e-10
False,(replace var0 (replace var0 var2 var0) var1),680,146.83368263102602,4.625417496559671e-11
False,,230,304.8218578469241,4.872869800261496e-11
False,,237,871.5406716379803,8.360921973022585e-10
False,,135,304.3151458000066,3.9776279544578545e-11
False,,135,304.3151458000066,3.9776279544578545e-11
False,,237,879.2683826180873,8.360921973022585e-10
False,,562,515.1583346240222,2.3637004689371458e-11
False,,781,662.7704906279687,8.380259161835016e-10
False,,11725,307.47942186298314,9.560780604948671e-11
False,,455,359.36963909096085,4.451834735412576e-11
False,,397,344.7959075580584,4.331598653133268e-11
False,,535,343.3198834110517,4.496382720755072e-10
