solved,solution,programs,time,program_probability
False,(substr (concat   var0) 5 (* 2 4)),2001,5.5612247439567,2.79669552674304e+19
False,,17158,300.07018054893706,1.731587870854167e+25
False,,228227,300.35969408997335,1.0501478672314266e+21
False,(replace var0 (concat   var1) (replace  (at var1 (firstindexof var0 var1))  )),130992,218.73755213199183,4.893517539171377e+31
False,(concat (at (concat   var1) 1) (concat var0 _acme.com)),16760,24.553537158994004,2.1536365785127034e+22
False,,34629,300.02084798703436,1.473046496531032e+24
False,,377043,300.0056080099894,9.349048779033695e+25
False,,46965,300.41918629198335,9.068682947154076e+27
False,,338240,300.4539428789867,1.4086904026162967e+22
False,,184589,300.2372861390468,8.66068383964608e+20
False,,25313,300.07795521302614,1.508121559970332e+28
False,,14504,301.3013402289944,7.683232838664848e+23
False,,16573,300.0914906900143,9.070257470328378e+27
False,,17460,301.31934699602425,4.984776790767324e+26
False,,123245,300.01844781206455,3.6646736210431685e+30
False,(substr (concat   var0) 1 (* 2 2)),865,2.629827172961086,1.9020503169936904e+19
False,,17942,302.69500198506285,6.933824515957348e+33
False,,48642,300.0031877909787,2.2082051493840677e+30
False,(substr (replace var0 (at var0 3) var0) 3 (len var0)),22786,102.41411372111179,2.304071480284837e+24
False,,177739,300.2816063640639,8.124298254935875e+26
False,(replace (replace var0 CAN US) (concat   US) ),52117,257.6741973160533,1.9924425634946954e+23
False,,14504,302.1882480219938,7.683232838664848e+23
False,(substr var0 1 (firstindexof var0  )),501,0.7487076059915125,1091050904320000.0
False,,28784,302.6232135699829,3.066242023077251e+30
False,,192907,300.7591184549965,2.3760060571752303e+36
False,,14410,300.00079451000784,1.0594438846028038e+29
False,(contains var0 var3),4,0.0030445579905062914,21741651.0
False,,7,1030.8490968480473,1.896420573376495e+28
False,(replace var0 (replace that var0  ) ),341,1.766144942957908,4.0252955776e+17
False,(replace var0 (lower var0) var1),73,0.029903793008998036,3403584360000.0
False,,14931,300.82038878498133,1.1530410188979254e+28
False,,34588,300.85168076795526,2.0607975153452545e+24
False,,14504,302.4786706570303,7.683232838664848e+23
False,,2250,311.99143314594403,5.719841766089063e+31
False,,378206,300.1010430000024,6.2633892730066995e+25
False,,29006,300.052427357994,6.788325300409272e+32
False,(substr (replace var0 (at var0 4) var0) (* 4 3) (* 5 3)),20647,83.07019243796822,4.105757853191446e+29
False,,212737,300.1208756340202,3.719860509424427e+35
False,(replace var0 (substr var0 1 (firstindexof var0  )) ),515,16.840896675013937,2.1301242237825264e+22
False,,14844,300.1929450960597,6.830180085825536e+21
False,,78977,300.6857239739038,2.194335635106104e+25
False,,395358,300.000002278015,4.2906853052312074e+26
False,,87825,303.79265128890984,7.073302354856991e+26
False,,156800,300.06420100596733,5.819611249972676e+26
False,(replace (replace var0 - .) - .),2951,56.454836147953756,1.040735139969008e+18
False,,373409,300.04149264702573,4.905377429073418e+30
False,"(concat var0 (concat , (concat   var1)))",43348,34.93806960305665,2.45598634368828e+18
False,,178354,300.0289341059979,1.0082800375924759e+27
False,,87825,303.7601159280166,7.073302354856991e+26
False,"(concat var0 (concat , (concat   var1)))",84707,151.0701090019429,2.45598634368828e+18
False,(substr (replace var0 (at var0 3) var0) 3 (len var0)),22786,94.87007453700062,2.304071480284837e+24
False,(contains (replace var0 2 1) 1),8,2.129404393956065,1627648182476800.0
False,,87825,305.74288167094346,7.073302354856991e+26
