solved,solution,programs,time,program_probability
False,,164,390.09978107805364,1.340054316659404e-09
False,,392,352.82393444585614,1.2302466922718078e-09
False,,139,308.1326147499494,1.347595725664559e-09
False,,128,461.08648725482635,9.045137406582057e-10
False,,207,331.9259381289594,1.2360499763697396e-09
False,,275,351.8584886598401,1.464945641314789e-09
False,,176,329.45168365584686,2.581321387495025e-09
False,,25,398.2184154461138,1.2016345207235378e-09
False,,190,356.26312142284587,1.2302466922718078e-09
False,,121,412.6813283939846,8.2415491743241e-10
False,,1373,354.60402484890074,1.4921504559881956e-09
False,,176,310.5724064861424,1.256299665567269e-09
False,,190,356.872297961032,1.2302466922718078e-09
False,,225,367.4298521550372,1.2302466922718078e-09
False,,256,371.6891227939632,1.464945641314789e-09
False,,46,367.22442044806667,1.230244231779654e-09
False,,256,371.9431798730511,1.464945641314789e-09
False,(contains var0 var1),4,0.011163790011778474,2.024763139356916e-07
False,,409,309.1931677709799,1.4857937642437117e-09
False,,100,346.1697102158796,2.923075238164887e-09
False,,66,484.2832627000753,8.2415491743241e-10
False,,99,508.94353906903416,8.2415491743241e-10
False,,789,332.44268147996627,1.467787599850354e-09
False,,73,477.5126533280127,8.2415491743241e-10
False,,121,367.56599348504096,2.9230752381648875e-09
False,,135,338.35266822809353,1.0663236055171882e-09
False,(- (len var0) var2),39,95.78182286093943,4.77514975156608e-09
False,(suffixof var0 var1),3,0.0010463539510965347,5.843426057457838e-06
False,,61,308.04158751294017,2.9230752381648875e-09
False,,73,305.8888647540007,1.5665829558708997e-21
False,,0,0,0
False,,2202,323.4886146998033,1.464947838736547e-09
False,,165,359.26113157486543,1.2302466922718078e-09
False,,277,318.47090364806354,1.2060198144346304e-09
False,,128,358.1073673879728,1.3475937354859129e-09
False,,165,325.64563832595013,1.3235077891832985e-09
False,,58,462.4792373019736,8.2415491743241e-10
False,,164,403.9313937909901,1.340054316659404e-09
False,,116,408.3888996508904,8.2415491743241e-10
False,,254,300.0158815740142,1.7806601714460698e-09
False,,105,382.42977243103087,1.2087116329725687e-09
False,(contains var0 var1),4,0.03250282909721136,7.2891469639956e-08
False,,194,315.7743967969436,1.2302484521550767e-09
False,,64,474.445176507812,8.2415491743241e-10
False,,33,404.9130606390536,1.0870014252546886e-09
False,,289,318.4199859939981,1.464945641314789e-09
False,,128,490.46910707093775,8.2415491743241e-10
False,,233,314.6801293340977,1.2060195268971342e-09
False,,256,349.12060013692826,1.464945641314789e-09
False,,120,301.2090928538237,2.923075238164887e-09
False,,73,339.33610106096603,4.641727276654516e-22
False,(contains var0 var1),3,0.0300518861040473,7.289140012526667e-08
False,,256,356.9346389079001,1.464945990585089e-09
False,,103,324.2013985379599,1.2087124975108078e-09
False,,128,353.0172520710621,1.3475937354859129e-09
False,,103,330.29254885809496,1.2087116329725687e-09
False,,58,448.1938108478207,8.2415491743241e-10
False,,83,354.9865154719446,1.98028058302466e-21
False,,124,330.20146440085955,2.581321387495025e-09
False,,789,310.50651099393144,1.467787599850354e-09
False,,202,313.8377508891281,1.2302368503179535e-09
False,,120,373.3485831541475,9.80852007948512e-10
False,,86,330.8679660658818,2.581321387495025e-09
False,,62,486.1891126499977,8.2415491743241e-10
False,,0,0,0
False,,61,300.2113583658356,2.9230752381648875e-09
False,,119,328.8039588648826,1.2302484521550767e-09
False,,176,321.08637811103836,2.581321387495025e-09
False,,1344,330.83624038798735,1.4921504559881956e-09
False,,129,317.95114471996203,1.2060198144346304e-09
False,,204,310.5814449971076,1.3235077891832985e-09
False,,245,308.43172764312476,1.4889477517834304e-09
False,,799,315.8526115959976,1.2060215396610476e-09
False,,245,322.964314525947,1.224953734819866e-09
False,,911,324.3381618729327,1.2060195268971342e-09
False,,826,349.9788130449597,1.2182311969630945e-09
False,,149,464.7826982070692,8.375331103781794e-10
False,,124,317.7642605190631,2.581321387495025e-09
False,,130,314.3224824650679,1.2087124975108078e-09
False,,128,465.7315929820761,8.2415491743241e-10
False,,184,303.76149488799274,1.1268265370518216e-09
False,,69,371.3913314009551,1.0181850360539703e-09
False,,95,313.50984521978535,1.2019483061886097e-09
False,,245,319.59227300505154,1.2249519825107458e-09
False,,137,300.79152636998333,1.3475950830809963e-09
False,,985,338.45382227702066,1.2060195268971342e-09
False,,180,310.14577261405066,1.236048797581186e-09
False,,124,312.9995711520314,2.581321387495025e-09
False,,190,339.82633504178375,1.2302484521550767e-09
False,,58,483.4840444989968,8.2415491743241e-10
False,,265,308.8119096348528,1.2060195268971342e-09
False,,86,326.9265341600403,2.581321387495025e-09
False,(contains var0 var3),3,0.029230866115540266,7.289103566735489e-08
False,,3,463.3582951158751,8.241549174324094e-10
False,,155,424.53481379989535,8.983958236572754e-10
False,,168,315.12287278682925,1.3235077891832985e-09
False,,96,447.0375077291392,8.2415491743241e-10
False,,245,307.6161477221176,1.4889477517834304e-09
False,,124,308.87653463101014,2.581321387495025e-09
False,,42,452.8928083239589,8.2415491743241e-10
False,,799,307.11569826793857,1.2060195268971342e-09
False,,58,486.65991102787666,8.2415491743241e-10
False,,119,318.3134277840145,1.2302466922718078e-09
False,,265,307.3619212228805,1.3235077891832985e-09
False,,62,464.5840936950408,8.2415491743241e-10
False,,124,312.12482090620324,2.581321387495025e-09
False,,305,346.73706137994304,9.085854609794516e-10
False,,799,310.7139239960816,1.2060195268971342e-09
False,,190,338.9673022250645,1.2302484521550767e-09
False,,2202,300.5621383099351,1.464947838736547e-09
False,,121,348.3181989970617,2.9230752381648875e-09
False,,911,321.9171966910362,1.2060195268971342e-09
False,,338,306.54064504406415,1.2060198144346304e-09
False,,903,331.13758291187696,1.2060195268971342e-09
False,,190,337.8268918939866,1.2302466922718078e-09
False,,422,320.67419058596715,1.2060195268971342e-09
False,,137,303.6682034989353,1.347595725664559e-09
False,,0,0,0
False,,190,334.3743125810288,1.2302466922718078e-09
False,,414,304.22348932898603,1.344589614705212e-09
False,,108,409.2830768399872,8.983962520458888e-10
False,,73,377.59011496184394,1.008444227919382e-09
False,,86,320.65943157300353,2.581321387495025e-09
False,,273,300.8307450830471,1.2302466922718078e-09
False,,43,453.6283716929611,8.2415491743241e-10
False,,167,371.73574468609877,9.226831738347403e-10
False,,124,316.98472971399315,2.581321387495025e-09
False,,141,304.627732149791,1.3475950830809963e-09
False,,265,309.8313874178566,1.3235077891832985e-09
False,(replace var0 - ),25,6.796983061823994,6.395221238443765e-08
False,,277,305.2257005451247,1.206019526897134e-09
False,(suffixof var1 var0),3,0.0010290329810231924,5.843431630185847e-06
